user_id,status_id,created_at,text,favorite_count,retweet_count,followers_count,statuses_count,ext_media_url
1388947438447337480,1390332048326332421,2021-05-06 15:46:06,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2118, 20.9135 
Nie poznajesz? Zobacz na mapie. https://t.co/mmABhnV6gP https://t.co/1HYRwhoMqI",0,0,119,53,http://pbs.twimg.com/media/E0tzoTLUUAA6SdN.jpg
1388947438447337480,1390354337629720580,2021-05-06 17:14:40,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.272, 21.0268 
Nie poznajesz? Zobacz na mapie. https://t.co/BRItlYTlPL https://t.co/hh0SQkVMPb",0,0,119,54,http://pbs.twimg.com/media/E0uH5vZXMAIqefF.jpg
1388947438447337480,1390365820497313794,2021-05-06 18:00:18,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2509, 20.9481 
Nie poznajesz? Zobacz na mapie. https://t.co/LhxvSjeQ7E https://t.co/OVhXBj8JYH",0,0,119,55,http://pbs.twimg.com/media/E0uSWIXXsAA0m2k.jpg
1388947438447337480,1390378440839163904,2021-05-06 18:50:26,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2689, 21.0933 
Nie poznajesz? Zobacz na mapie. https://t.co/WLYk7wX1IN https://t.co/8a0VbMYtUj",0,0,119,56,http://pbs.twimg.com/media/E0ud0tJXIAIxr9E.jpg
1388947438447337480,1390389626670514176,2021-05-06 19:34:53,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2598, 21.1024 
Nie poznajesz? Zobacz na mapie. https://t.co/vNiLtvWsFK https://t.co/t1VkkEa6O5",0,0,119,57,http://pbs.twimg.com/media/E0un_whXIAY0xw9.jpg
1388947438447337480,1390419684181356545,2021-05-06 21:34:20,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2446, 20.9351 
Nie poznajesz? Zobacz na mapie. https://t.co/NsNpH3z97N https://t.co/6bI04oEujf",0,0,119,58,http://pbs.twimg.com/media/E0vDVa1WQAEhVNE.jpg
1388947438447337480,1390436546210369538,2021-05-06 22:41:20,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2157, 21.1181 
Nie poznajesz? Zobacz na mapie. https://t.co/A9NsLGPQ9Q https://t.co/uK9phGeznC",0,0,119,59,http://pbs.twimg.com/media/E0vSq6HXEAUCUTl.jpg
1388947438447337480,1390541938261061634,2021-05-07 05:40:07,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1965, 21.0177 
Nie poznajesz? Zobacz na mapie. https://t.co/UBlcedzvFF https://t.co/nT36pZli58",0,0,119,60,http://pbs.twimg.com/media/E0wyhjKXEAAbNPZ.jpg
1388947438447337480,1390559243632250882,2021-05-07 06:48:53,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2697, 21.1016 
Nie poznajesz? Zobacz na mapie. https://t.co/bB2B4ol19A https://t.co/5FSBWzKnKK",0,0,119,61,http://pbs.twimg.com/media/E0xCQ21XIAIWCxS.jpg
1388947438447337480,1390572140580253697,2021-05-07 07:40:08,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.216, 21.0065 
Nie poznajesz? Zobacz na mapie. https://t.co/sGcaHd42wu https://t.co/VICrOpbnDw",0,0,119,62,http://pbs.twimg.com/media/E0xN_jhXMAAgW0s.jpg
1388947438447337480,1390603080987680772,2021-05-07 09:43:05,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1882, 21.0453 
Nie poznajesz? Zobacz na mapie. https://t.co/5OsS5rXnXu https://t.co/mnYYuLQ7Ru",0,0,119,63,http://pbs.twimg.com/media/E0xqIfxVgAMlAWy.jpg
1388947438447337480,1390631536366657538,2021-05-07 11:36:09,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2205, 21.0566 
Nie poznajesz? Zobacz na mapie. https://t.co/d3P14Egzp9 https://t.co/8q4wxnos3r",0,0,119,64,http://pbs.twimg.com/media/E0yEA1NXEAcOWHY.jpg
1388947438447337480,1390652392727740420,2021-05-07 12:59:02,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2016, 21.1325 
Nie poznajesz? Zobacz na mapie. https://t.co/gRH57aaCpa https://t.co/hyVygGCiSY",0,0,119,66,http://pbs.twimg.com/media/E0yW-yMVgAcBgrT.jpg
1388947438447337480,1390635919204564993,2021-05-07 11:53:34,@Ty2_911 :-),0,0,119,66,NA
1388947438447337480,1390663930784075784,2021-05-07 13:44:53,"Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2356, 21.013 
Nie poznajesz? Zobacz na mapie. https://t.co/w8ntCSbUhH https://t.co/8pUOLBCj7c",0,0,119,68,http://pbs.twimg.com/media/E0yhebCUYBcUWZU.jpg
1388947438447337480,1390654229526761475,2021-05-07 13:06:20,"No i powstał Botblog wersja beta 0.001 w którym opisałem jak działają boty @BotKrakow i @warszawabot 
#Krakow #Warszawa
https://t.co/sgG6eBBAZ1",0,0,119,68,NA
